EventTimeUtc	TxLocale	ImpressionId	AudioName	LexicalForm	DisplayForm
2025-09-03T18:14:25.671Z	en-us	7ae10d2f-8434-4cfc-b8fc-17977877e8f5	7402196e-15ac-47cd-b111-0ad7213fc002_0.wav	when is the next season of tell me lies	when is the next season of tell me lies
2025-09-01T14:19:36.937Z	en-us	3af3039b-787f-45de-a110-cd4930942a59	6699975a-5671-4310-a067-8653b27a7d0f_0.wav	best reef aquarium inhabitants to eat hair algae	best reef aquarium inhabitants to eat hair algae
2025-09-04T02:37:01.239Z	en-us	8c5b44fa-bf54-4414-8006-7bdc9f06d811	db464c65-1ee8-4c18-870f-d5e2c02c89a8_0.wav	how many days since father's day twenty twenty five	how many days since father's day 2025
2025-09-01T02:15:42.612Z	en-us	7eccb568-be0b-4fa2-9d5b-7919109b6fec	2497952d-ab88-4494-b37f-d5ea29fcddd5_0.wav	what jacket in chicago that resembles a CTA employee of chicago that i can buy publicly	what jacket in chicago that resembles a CTA employee of chicago that i can buy publicly
2025-08-31T21:57:05.298Z	en-us	c2a2bd24-beab-4069-adb4-2b4eefaf3c1a	2a30bbfb-0c24-4f39-b4a2-8ac4ab97e17f_0.wav	how many most valuable player awards has michael jordan won	how many most valuable player awards has michael jordan won
2025-09-03T16:24:56.625Z	en-us	10acb426-39d8-4e1c-ba79-261ef3d0e1d9	b2ff0b8b-2e18-45e9-ac94-55e21fffc912_0.wav	how to make a smoothie with no milk	how to make a smoothie with no milk
2025-09-04T19:43:49.593Z	en-us	48bc107f-d7fa-4588-9e11-a8a0ff0c28a2	020a1297-e80b-49f6-bea6-a7f0f1ec1d1a_0.wav	recipe for zucchini that uses pizza sauce and cheese	recipe for zucchini that uses pizza sauce and cheese
2025-09-04T21:24:55.713Z	en-us	a35aaf51-59ed-4b8f-a09f-d38c22b2c6b2	86b57a74-46c3-40fe-9be8-c20c6a244d14_0.wav	what is happening to sears	what is happening to sears
2025-09-01T20:08:01.778Z	en-us	f4bc6f09-ddad-4511-a7a7-d3a71f79c6df	0dd6a708-e95e-4cf6-bf60-3149b852d60f_0.wav	there are little black bugs all over my okra	there are little black bugs all over my okra
2025-09-03T19:59:46.193Z	en-us	9ee0df79-7438-40b0-81b6-0513595e3630	4175d02c-68d0-488c-8b2b-f8558a9479ef_0.wav	is today a good day	is today a good day
2025-09-04T18:06:28.518Z	en-us	0ddd6959-8d79-4353-8c93-ccaf412aa89d	b0621e9a-eec7-4d0d-8652-8e3878997d61_0.wav	what does apple TV have on	what does apple TV have on
2025-09-03T16:01:02.787Z	en-us	a56ec9a2-e6b6-4794-85d1-265197a2f8de	600de1f6-a413-4631-92f2-ca7ee611114d_0.wav	what is the weather next week	what is the weather next week
2025-09-03T10:50:55.399Z	en-us	6e85960f-c5ce-4896-9da8-ee065f985ab7	61828bfb-2540-4ae1-9771-4316ce778cb8_0.wav	where did epstein live in florida	where did epstein live in florida
2025-09-02T14:08:35.47Z	en-us	99b99b03-ae74-4068-821b-0a3f6b683276	fc3e1501-81c9-4146-83eb-fc84a855f725_0.wav	what mountains are in sudan	what mountains are in sudan
2025-09-04T02:07:03.472Z	en-us	254d8ba0-88de-4ddb-8fcb-7d872a7e59dc	3c2c7db0-c33c-42b2-9909-f54878869b24_0.wav	what is the least expensive crypto coin	what is the least expensive crypto coin
2025-09-02T15:01:13.594Z	en-us	5e6ed14b-120e-4dd0-b317-0dd5ecf4522e	b07acf85-5f25-4bba-93a7-4124de58a7cd_0.wav	can you give me a list of apps for building	can you give me a list of apps for building
2025-09-02T20:54:50.764Z	en-us	4f8c66ff-3390-405f-b8f4-8913d676b5b7	5efb23e6-d042-4dc3-bee8-925b3e2fe44e_0.wav	used tesla for sale with tax credit	used tesla for sale with tax credit
2025-08-31T23:59:01.379Z	en-us	924b0dd3-621f-403d-97c2-e4f9371374c7	c1f69939-7485-4629-b39d-2707d4d6a79a_0.wav	what does the name mufasa mean	what does the name mufasa mean
2025-09-02T21:39:11.228Z	en-us	903e3470-c2d4-4f15-bba8-393dbf85ade3	6581e3b2-293d-4c3f-b6ed-56d2aa9ef249_0.wav	which season of mash was episode fade in fade out	which season of mash was episode fade in fade out
2025-09-02T13:50:19.33Z	en-us	99aac070-366a-43e3-bd6d-3c290143e218	7d093d4b-33d8-409c-96d8-791fc80dc791_0.wav	does keeping your sports bra in the refrigerator prolong its life	does keeping your sports bra in the refrigerator prolong its life
2025-09-02T16:30:32.134Z	en-us	50b592c9-e0e9-4ce2-a774-7290422acc59	41126055-9b9c-4aec-87f7-baff336fc0f5_0.wav	when does the civil violation become a criminal violation	when does the civil violation become a criminal violation
2025-09-05T23:15:42.767Z	en-us	db8d6238-e424-44b6-8b2a-d6bf9c8fe69b	4cc83df6-a14a-45ee-9610-254d8ef7a0cb_0.wav	one cup of flour in grams	one cup of flour in grams
2025-09-01T20:24:10.529Z	en-us	07c36e91-6169-4e0e-ae03-55c3c60b441d	30d2095c-3086-4103-b618-421063ba3227_0.wav	how to take care of indoor rosemary plant	how to take care of indoor rosemary plant
2025-09-05T17:41:29.312Z	en-us	1dec74d1-5c2c-4062-b362-1a3e0afb8077	1c4627bd-7a75-480b-80a7-57b25bc0b332_0.wav	what does mecklenburg county north carolina do with their processed sewage	what does mecklenburg county north carolina do with their processed sewage
2025-09-01T22:16:11.093Z	en-us	e851d283-a508-43a0-b247-3265d995f05f	271cd770-e326-48e6-8b99-706f2c771297_0.wav	who wrote the library book	who wrote the library book
2025-09-02T22:04:11.984Z	en-us	881d6a95-f93e-4f86-baa3-7deeebd706e8	2ae2e9d8-810e-48e7-bed9-08f353f81fb1_0.wav	damage of shot blasting stripes off of a concrete floor	damage of shot blasting stripes off of a concrete floor
2025-09-01T02:12:19.21Z	en-us	eb765919-39db-41e5-a1aa-fd067ca02005	3e716695-e2c4-4e1d-a7f8-03cbec6d8d70_0.wav	what does the back of trey gowdy 's hair head look like	what does the back of trey gowdy's hair head look like
2025-09-02T18:03:11.137Z	en-us	009591a9-e62d-4e55-ac4c-753f61f5d766	574c5b57-0ca4-41e3-bfab-55807d8d7795_0.wav	how to remove a tree trunk using epsom salt	how to remove a tree trunk using epsom salt
2025-09-04T16:48:10.524Z	en-us	8447d1af-c4af-421d-9fd8-b624ca6ff39c	079a7e62-d4ba-456b-a700-1cadda48e84c_0.wav	which is better for deep fried canola oil or corn oil	which is better for deep fried canola oil or corn oil
2025-09-04T01:51:40.69Z	en-us	980bc662-0e80-4300-a2b5-efe516583445	80d1d538-8fba-46e1-92e2-1fff565a78d7_0.wav	when was the king james first printed	when was the king james first printed
2025-08-31T13:56:29.667Z	en-us	48447031-611a-4e60-87f2-a37a0fc1047e	96f147f0-27d9-45db-bd98-aa166a9a8da2_0.wav	what happened to tony randall	what happened to tony randall
2025-09-02T11:50:32.987Z	en-us	98e77c34-ffe6-4b48-a1c7-5f439c72c1cd	63bbde95-e6c1-4f27-a597-eab8699456a0_0.wav	how do you love a text message	how do you love a text message
2025-09-05T01:41:46.141Z	en-us	9a02ebab-44d2-4b5a-ac78-e9e768408c51	e207c7ee-1ac5-4909-9f73-2b512199b1c1_0.wav	what's the score of the yankee game	what's the score of the yankee game
2025-09-05T03:43:34.473Z	en-us	efa761b0-b18c-4379-aaa0-cef491236590	2a6f47d4-1ebc-4fa4-9f4d-35465ab11060_0.wav	can you show me the picture of micron	can you show me the picture of micron
2025-08-31T19:46:47.73Z	en-us	a9a4a36f-315b-4611-9909-3ff0c8423566	e7e660da-7dc3-4610-99e3-6b7fda6cdabf_0.wav	what happens for the ohio lottery when there's a holiday do drawings occur	what happens for the ohio lottery when there's a holiday do drawings occur
2025-09-03T21:25:14.708Z	en-us	65cc07ff-30b6-4adc-8457-460e60d0e9cb	531a3ea5-4304-47e8-b1ca-454ad183ee4c_0.wav	how to hook up youtube premium to home	how to hook up youtube premium to home
2025-08-31T05:39:16.426Z	en-us	3cdc81dc-c1a7-4e00-9726-61663bff1c1c	1fd09674-1f20-4e01-8130-cdae057b52e6_0.wav	using sandpaper for rusted cast iron	using sandpaper for rusted cast iron
2025-08-31T18:02:04.238Z	en-us	80bb6233-a66c-496d-b52a-88d6b64e8b61	86ce7e59-1e4b-419d-acbd-29ef342c80d8_0.wav	who played kate bartlett in holes	who played kate bartlett in holes
2025-09-03T18:53:00.648Z	en-us	c2a81daa-4262-4323-acae-914e96e002ed	36d6cb71-1785-4add-80c0-6554f2cf03ac_0.wav	how to use a cheese press	how to use a cheese press
2025-09-06T00:17:38.946Z	en-us	e6757a9d-1c31-42bf-9e3f-31c35a827d37	ee2c2358-f699-41c1-9feb-98a9bb4aa573_0.wav	can i watch the total lunar eclipse in the US	can i watch the total lunar eclipse in the US
2025-09-05T16:45:20.318Z	en-us	13332a1b-1fb6-482c-a68f-b9667878c39f	35fbf6c8-ca7f-4038-8e91-503d0b9f8252_0.wav	name a US car manufacturer	name a US car manufacturer
2025-09-05T15:59:14.727Z	en-us	4854bb96-aab6-4609-a19f-dd2f3b107e75	314280e8-a150-4330-bc90-87f1b9bdd552_0.wav	how do i contact the indiana senator in the federal government	how do i contact the indiana senator in the federal government
2025-09-02T02:19:07.442Z	en-us	1db9fe4f-d291-4d71-866c-cf07f949e496	526be38f-2e0b-4784-b537-f02be7e0e8d4_0.wav	michael douglas character in wall street	michael douglas character in wall street
2025-09-02T18:19:28.72Z	en-us	1628496b-cf30-44ac-8c57-63165b091d7c	475a9b37-c934-4714-9bea-74c88da898ac_0.wav	how many ounces in a quart	how many ounces in a quart
2025-09-05T20:58:52.707Z	en-us	9c61763e-bdf3-4270-86e2-0ae1aab15d00	754092b4-023e-4be4-9843-6fc1043131c0_0.wav	tire pressure for two thousand eight chevrolet impala	tire pressure for 2008 chevrolet impala
2025-08-31T18:52:00.758Z	en-us	df7e7e91-137c-483f-9968-dd92298be048	30c557a7-ad9e-41b1-80ed-40f85432629b_0.wav	recipe to make garlic instant potatoes	recipe to make garlic instant potatoes
2025-09-04T18:06:26.511Z	en-us	cc6b8f70-4bb6-4c18-a589-4a056e758670	2a6c074c-a717-46f0-9bd4-c434d28193bd_0.wav	how many companies ferment their own soybeans in the world	how many companies ferment their own soybeans in the world
2025-09-03T16:56:33.439Z	en-us	8e24a7ec-76c2-4409-81d2-8bc918566ede	09e44cc7-eb82-46d3-aebf-a429e64f00a3_0.wav	where did leonardo da vinci die	where did leonardo da vinci die
2025-09-04T00:03:46.291Z	en-us	22c43bdb-0732-4ec0-a968-d73bf4e9cf06	a274218f-da2b-4a35-b561-df630d377c2e_0.wav	what part of the bible that says user you shall know the truth and the truth shall set you free	what part of the bible that says user you shall know the truth and the truth shall set you free
2025-09-05T01:10:59.64Z	en-us	c17ce6f6-05c6-4e68-b278-576a3b585096	5f17a5a1-7635-4c23-a0fb-bfa6c0231592_0.wav	what's the weather forecast in kissimmee	what's the weather forecast in kissimmee
2025-09-02T18:14:25.094Z	en-us	5886da07-d581-415c-9f97-7021f15c43aa	871cc7a2-4523-4441-8109-8b4303d17945_0.wav	trump calling republicans dumb in ninety eight people magazine interview	trump calling republicans dumb in 98 people magazine interview
2025-09-04T23:59:09.742Z	en-us	591caa72-db5e-4abc-bc06-8b35ee540a99	34baf3a6-bc7f-4153-9193-9ebdd7815b89_0.wav	what song replaced the national anthem in football	what song replaced the national anthem in football
2025-08-31T18:52:45.946Z	en-us	fa6b12c6-3e18-4daa-af12-6a52f8b2e7de	88ecbf05-77a9-4be3-995e-ba941ae4c5c5_0.wav	what are the best green veggies to get guinea pigs	what are the best green veggies to get guinea pigs
2025-09-01T05:30:28.136Z	en-us	15f796ff-3477-4dc3-9021-554203ad0424	5d34a3e1-2b41-4ae4-9fad-e845a6e175a4_0.wav	how long does baking powder last after opening	how long does baking powder last after opening
2025-09-03T22:28:31.186Z	en-us	f9b6bd91-cea7-4f1a-9a37-dd0730348e4d	02c8e064-195f-44c3-8ea9-781a27e3aebf_0.wav	can i get my phone logs in my cricket app	can i get my phone logs in my cricket app
2025-09-02T17:08:10.109Z	en-us	eb6d151f-69d3-4588-83f8-b7ebf55377a2	cbc2972b-791e-4447-8320-6aaabd2767d1_0.wav	what case in what year decided prayer in schools public schools was not acceptable	what case in what year decided prayer in schools public schools was not acceptable
2025-08-31T19:24:46.923Z	en-us	f9c685d6-4e07-4174-949d-3c8584f60852	ca5968be-03b0-4ed3-885f-8bc2a2caa95f_0.wav	what time is it in bavaria	what time is it in bavaria
2025-09-03T16:21:19.162Z	en-us	11dc56f9-ee21-45d9-ac85-b24110aadcaa	cabb34a6-29f1-40a1-9f4c-54f215209f6c_0.wav	how do you spell spaghetti	how do you spell spaghetti
2025-09-05T00:01:49.283Z	en-us	97e037b7-913e-44a6-8aae-0208583bb38c	1365dc64-6fc8-4ebd-8702-303f433cf69e_0.wav	what is a two eyes with no mouth emoji mean	what is A2 eyes with no mouth emoji mean
2025-09-04T23:43:51.837Z	en-us	aee67335-30b4-44f2-b79b-f6e41c5153c6	6f64fba2-c7b8-4b71-97c7-6149c8656e38_0.wav	rules for playing skip bo with two people	rules for playing skip bo with two people
2025-09-03T16:11:33.019Z	en-us	c90bcd4e-28ed-4c1c-b3b3-a900d7a8e459	91191825-d256-4d0c-a9d1-b2fa2e3e78ea_0.wav	where to buy a clock	where to buy a clock
2025-08-31T19:54:26.221Z	en-us	2280045f-a9bc-45f3-8a5a-58aaf8f41d8a	91fbaee4-d072-442f-bef9-28a4281e7fd9_0.wav	what do you call chalk erasers	what do you call chalk erasers
2025-09-04T01:16:41.736Z	en-us	72eca1c1-9e4a-43c3-b0b0-89acea0bfb75	ecf559fa-1026-4146-a431-68fef31ee3c5_0.wav	does aldi charge for cash back	does aldi charge for cash back
2025-08-31T01:23:55.726Z	en-us	824d5b46-7ea0-4f9b-b6fb-1afea6d43d76	a76742b0-4c8a-435a-820d-0b20d803e903_0.wav	update on verizon wireless outage	update on verizon wireless outage
2025-09-04T13:08:27.232Z	en-us	9958069e-a86f-4354-ac39-2c7bdf50e4a0	b7178b69-34fc-4a49-94ae-768d8fc3f65f_0.wav	last night's winning powerball numbers	last night's winning powerball numbers
2025-09-04T14:55:21.3Z	en-us	ce35a2b6-9602-480b-bda3-2704fd90bc5e	7a36f337-e583-42f3-b0f2-d362290114e5_0.wav	are there fifty or fifty one states	are there 50 or 51 states
2025-09-04T15:05:33.386Z	en-us	7ed30eb9-d9b4-47d5-9768-b063630d68fd	198c3388-ea3b-4a18-bc50-a76f03f0b450_0.wav	what's the population of germany	what's the population of germany
2025-09-01T20:11:56.714Z	en-us	a4aefacd-f3db-4b0e-a7f4-65a68411da3c	68ce87e6-a3f7-4b41-9075-45e87f672268_0.wav	how many albums do lorna shore have	how many albums do lorna shore have
2025-09-02T18:25:27.612Z	en-us	3907d478-6702-44f7-9b31-cc79a83f28c7	40bd25ca-09ea-4089-847a-dc87c948aa27_0.wav	what's the difference between yams and sweet potatoes	what's the difference between yams and sweet potatoes
2025-09-02T15:19:20.72Z	en-us	2e214f5f-aed1-45eb-9f1b-a76d631537bb	19b8ddc6-b174-4227-aa04-11294a6f3c78_0.wav	how to ease scoliosis back pain	how to ease scoliosis back pain
2025-09-01T21:46:55.009Z	en-us	9ea7808c-940a-4fe8-8916-0b055ff003cc	578e8642-b6cb-43ea-a435-e09c3624fb52_0.wav	are ted danson and whoopi goldberg still married	are ted danson and whoopi goldberg still married
2025-09-01T05:52:46.443Z	en-us	4b6ee8dc-8708-4177-bbba-2b2d309bca6b	5a923aea-34b5-4ecb-b0a7-b78211da1538_0.wav	what's the difference between a township and a village	what's the difference between a township and a village
2025-09-03T00:36:14.398Z	en-us	66b9b31f-552b-4005-8fab-c01c7d463d48	0231a1a3-5063-42b5-bea9-216b00fb491a_0.wav	why did the russians shoot down the airplane	why did the russians shoot down the airplane
2025-09-02T01:37:33.198Z	en-us	f104a571-c3ab-4a31-9ea1-35bac869a892	80357023-df96-4248-89a1-ccf9543242ab_0.wav	can you show me on a map where i can go ride my quad near me	can you show me on a map where i can go ride my quad near me
2025-08-31T15:56:42.274Z	en-us	9d15a400-33c0-4781-87e5-41932336b1bd	31a6a86c-78bb-4a26-9c20-32e575ca73e9_0.wav	when were the earliest reports of phantom breaking in tesla cars	when were the earliest reports of phantom breaking in tesla cars
2025-08-31T16:07:31.309Z	en-us	824caab0-b763-406a-9510-6f063828e1ea	baa3d8bc-c56e-4eab-8737-4ec19463e2ef_0.wav	what is the most expensive meteorite ever found and where was it found and how much	what is the most expensive meteorite ever found and where was it found and how much
2025-09-05T17:19:36.895Z	en-us	4bae90fa-9195-46f0-88f3-618687d700e2	b626363b-9eec-44bc-9bc5-8a0ed0dbe496_0.wav	who was bugsy siegel 's girlfriend	who was bugsy siegel's girlfriend
2025-09-05T22:37:40.855Z	en-us	45757001-9bdf-4d76-a994-f312cf5db9aa	53b8d465-12a4-49a7-bd81-96a12e0aad48_0.wav	most expensive car ever sold at an auction	most expensive car ever sold at an auction
2025-09-05T01:11:40.886Z	en-us	10661139-67f4-418c-8509-2aa1f126afb8	112390cd-bd08-41c8-8169-d4f0772cce04_0.wav	is bob ross still alive	is bob ross still alive
2025-09-05T00:58:14.367Z	en-us	ca9ef2b8-afd6-4dbf-9f8e-0c7c72f89f6f	ca198237-a88b-44d3-b447-c2df52fb9a34_0.wav	how do i watch the eagles game	how do i watch the eagles game
2025-09-05T04:28:06.792Z	en-us	f1b1da04-0dde-4ddf-bab5-be0c28df92fc	1f08ff82-969b-455d-84d0-1a009ec2c359_0.wav	when was sally fields born	when was sally fields born
2025-09-02T23:43:23.104Z	en-us	3a909918-ffe3-4cfa-94df-99609acda564	c30e5e39-b959-4bcd-8e30-3719899cb961_0.wav	when can i watch alien earth	when can i watch alien earth
2025-09-05T21:54:32.288Z	en-us	208ec36f-b158-4cfe-8883-3faef9ab8400	150b7fe0-bfef-4ff3-955c-4eac8783bf2d_0.wav	where do i put in my home address on watch duty	where do i put in my home address on watch duty
2025-09-04T22:49:38.225Z	en-us	1af752f3-02e6-45ac-8912-6a6404cbce60	112d697c-4c7f-4566-8a1f-4334d96a1bad_0.wav	what can i watch the cowboys eagles game on tonight	what can i watch the cowboys eagles game on tonight
2025-09-01T15:10:43.459Z	en-us	76d8f70b-d23c-4b45-965e-03db4de8a1c1	c39f5a80-a25f-46bf-94b4-511ec6fe22d1_0.wav	low carb meals september twenty twenty five	low carb meals september 2025
2025-09-01T18:02:36.903Z	en-us	b86eecb1-edee-49b1-9aa3-9ea0254c2eff	d47c92a5-1118-48e5-bc2c-a13249c2d9f4_0.wav	OK google where is zip code seven two oh two two	OK google where is zip code 72022
2025-09-04T14:51:16.638Z	en-us	d7afa083-3a61-4b39-9fd2-31e524b5a9e8	059a3138-c830-463b-b9b7-fcfe4945e7ac_0.wav	how many cups in an ounce	how many cups in an ounce
2025-09-03T22:00:52.606Z	en-us	c20af173-1b9d-495f-a46f-ca231b0c40a0	857f2d7f-b435-4078-9344-682b588af92a_0.wav	places to eat in orlando florida	places to eat in orlando FL
2025-09-04T14:09:14.412Z	en-us	31d32439-010f-4717-b367-9ad12597ec5e	e30922a3-f4c1-49dc-977c-82359fd09832_0.wav	benefits of whole wheat bread	benefits of whole wheat bread
2025-09-02T02:50:37.449Z	en-us	682bdf46-a72f-42e2-933a-610ad64b9fc8	00c896b2-1d82-48be-bffc-23f420ccc512_0.wav	new jeremy allen white movie coming out friday	new jeremy allen white movie coming out friday
2025-09-02T00:42:00.941Z	en-us	5efeba1f-baa8-4a01-94fa-a938db2f111a	7decf037-d193-4b9d-8d92-df8bc99ddd88_0.wav	what is chris stefanick 's podcast called	what is chris stefanick's podcast called
2025-09-04T21:06:34.045Z	en-us	1c195606-08da-468c-96b4-c9b29d2d613f	59ac806a-f3ae-4202-8a0b-d0a450930eae_0.wav	generate a set of powerball numbers now	generate a set of powerball numbers now
2025-09-01T21:47:30.428Z	en-us	55bf3731-d26f-4a5b-9cf3-6e9bfb9bcf0b	a6b76513-158b-40d7-8468-5c146e961f60_0.wav	when should you file for bankruptcy	when should you file for bankruptcy
2025-09-01T16:02:06.458Z	en-us	d4e5ce99-8f46-450a-98ef-45a9368d9f5f	a96fea76-04bd-4b4c-805c-c1010915bd9a_0.wav	who were thelma and louise	who were thelma and louise
2025-09-01T21:55:42.227Z	en-us	31445e09-87e5-48c1-b2f4-5928078b4f0d	90c59e81-6e59-4595-a506-80e2af476010_0.wav	similar activities as ice hockey	similar activities as ice hockey
2025-09-04T09:26:36.533Z	ja-jp	ae9d718c-2082-4ef4-878b-775892d80368	e7aee77f-c463-4a4f-bd96-1f94ea72441a_0.wav	アマゾンキャンセル できない	アマゾンキャンセルできない
2025-09-01T00:43:37.492Z	ja-jp	e16c3340-cbc6-4c8d-ad45-4a35006145ce	ebf7686c-ee67-4e27-a0c0-da5684fea6f2_0.wav	サトー 商会 の 株価	サトー商会の株価
2025-09-05T10:15:29.589Z	ja-jp	6a68a3f8-5b5b-4ad3-b4e0-9b425f906cef	da1f3401-cab8-4edf-b98d-9e649e14a098_0.wav	万博 友情 者 数 は どう だった かな	万博友情者数はどうだったかな
2025-09-03T15:48:22.163Z	ja-jp	22e4fdbe-9f55-483b-afb1-96164a3eeddc	0bf97794-c018-4399-89ac-4893559082b9_0.wav	ありがとう ございます	ありがとうございます
2025-09-04T15:16:07.689Z	ja-jp	f0bef834-b281-4169-a044-bdcd441e3d8b	72de0c3d-bafa-4bd3-8363-bbb3e96a0dd5_0.wav	ドル 円 為替 レート	ドル円為替レート
2025-09-05T17:19:47.397Z	ja-jp	9e0418c4-66ef-49e6-8218-501ebe0f178c	bb2464c4-f412-4e7a-8e4e-45bad7eb8460_0.wav	ボイス チェンジャー	ボイスチェンジャー
2025-09-06T00:03:14.843Z	ja-jp	15cb3adf-6e58-4cc1-af0b-ccd91587980b	38a236af-5a5c-4f6c-a2e1-ebf3588d6d33_0.wav	萬 ニュースって 何	萬ニュースって何
2025-09-05T22:19:49.668Z	ja-jp	b5040d38-ab30-46a7-a596-9c24d1549a0b	68515386-c3e2-41fa-93d6-8a0a00041e9d_0.wav	卑弥呼 は 夫 を 持っていた	卑弥呼は夫を持っていた
2025-09-03T17:52:00.687Z	ja-jp	b0a1c651-7e36-48e0-8e64-b777d268f8a2	e682c1b8-b3da-4b3d-91b3-55c49dd08589_0.wav	どっと はらい 意味	どっとはらい意味
2025-09-05T22:56:56.144Z	ja-jp	5b2bc98b-09b4-4fd8-b659-ffe462b2f26d	ee907a21-440c-4e4d-84f2-85aa3304b967_0.wav	近く の レストラン	近くのレストラン
2025-09-01T09:40:53.657Z	ja-jp	8cd2b8fd-ae67-46b5-9a4b-99d5cc0b5192	cba2c309-70e6-4bb0-8aba-b5d207708fce_0.wav	ノックターン って どんな 曲	ノックターンってどんな曲
2025-08-31T04:13:26.478Z	ja-jp	a6207373-ac94-459a-8603-31ae5f69c31a	31191db9-5d8c-4698-908e-b68f3309e8cc_0.wav	メトロノーム 無料 アプリ	メトロノーム無料アプリ
2025-09-06T00:03:10.976Z	ja-jp	2ed3a355-4b8a-4cbc-a4c7-c4b25b8a2f8e	80c22358-57fa-40fa-a521-c7abe0445581_0.wav	野洲市 レストラン	野洲市レストラン
2025-09-03T20:51:49.888Z	ja-jp	8ad06538-970f-4c7e-8d81-49ce5526618f	66461671-1faf-4aac-8c10-51f566e5e542_0.wav	人間 は 一日 何 キロ 走る	人間は一日何キロ走る
2025-09-03T13:12:35.398Z	ja-jp	dc41b41c-fda5-4281-b66a-8b124930d99f	f728c0e4-de94-46f3-ae3d-50c16733ebb4_0.wav	多数 と 大 多数 の 違い	多数と大多数の違い
2025-09-04T15:18:19.583Z	ja-jp	c9ae77bf-94d2-4646-8729-59361b292fcb	7ec09ed0-dec5-4c33-887d-af93af84985e_0.wav	内田 桜子 を 買う か	内田桜子を買うか
2025-09-05T22:48:03.341Z	ja-jp	76423c06-19e5-42bc-b747-f571bc75f769	23b18a18-6516-48bd-b014-a07cacfd128f_0.wav	鶴見 の サイゼリア レストラン	鶴見のサイゼリアレストラン
2025-09-04T19:36:41.935Z	ja-jp	a1b0a43d-dd67-4a7d-ba75-d0d5ece5182f	e2216ef1-8c4a-4fcb-b2bf-1a97e6bc4981_0.wav	埼玉 の ゴルフ 場 で 四 コース ある ゴルフ 場 は	埼玉のゴルフ場で四コースあるゴルフ場は
2025-09-04T11:27:31.149Z	ja-jp	2949a497-969f-454f-97ff-e2968714eb86	4440e4e8-4d1c-431c-bf3e-d1d7d9e7cc9c_0.wav	netflix と は 何 です か	netflixとは何ですか
2025-09-04T13:55:01.184Z	ja-jp	1431e75f-0c91-4684-9fe3-6ea82e976751	7e5dd394-3648-432c-ba4f-7bed9076cde7_0.wav	ヤマハ 発動機 株価	ヤマハ発動機株価
2025-09-03T22:50:53.157Z	ja-jp	14dff89c-7f16-4a22-81b6-91d96ea31fca	74bbf208-1730-425d-90ae-7cfd703e1b1b_0.wav	インドネシア の アジア に 入 ります か	インドネシアのアジアに入りますか
2025-08-31T02:44:40.442Z	ja-jp	ddbdd3a0-4cc9-4ba2-82ac-229c1cf05f1f	bab0a87b-d7bd-43e4-a08f-01594f23e780_0.wav	溶接 機 が 使える 発電機	溶接機が使える発電機
2025-09-05T19:07:36.686Z	ja-jp	d2e1c6af-2f3d-4e3a-88ab-088dce7fa06e	e80ec490-77b1-4bce-b3bf-95ad5139ab40_0.wav	マッチングアプリ ランキング	マッチングアプリランキング
2025-09-05T00:33:43.557Z	ja-jp	faff5c99-d23f-4b86-9e27-69a9fc074c05	02605192-efe7-4d2a-9e4e-b9be023bd60a_0.wav	ジェット スターアジア 今後	ジェットスターアジア今後
2025-08-31T14:33:22.516Z	ja-jp	85209bb4-fba3-4b6f-b24b-2da0eb25f96a	2cd853cd-4ef0-4a5c-90ba-65339839845b_0.wav	アフリカ 移民 問題	アフリカ移民問題
2025-09-02T14:38:29.952Z	ja-jp	6acaf973-af1e-4c52-84f8-b03f3bc96fca	123cd7b3-3316-465d-b26c-4152c563eb85_0.wav	幸喜 さん で もっと 儲かる 方法 は あり ませ ん か	幸喜さんでもっと儲かる方法はありませんか
2025-09-01T21:29:00.625Z	ja-jp	0df6d9e1-9e35-4fdb-b35d-04fcf5724c82	542baeb6-38cf-4ff3-897c-ef4880b79f6c_0.wav	国道 二百 七十八 号線 通行 止め	国道278号線通行止め
2025-09-06T00:14:19.885Z	ja-jp	6153bcec-4489-4435-8326-c2fd0717fcc5	9fc70861-c31f-4c6a-ac67-e7b9801340e8_0.wav	平 なる に どう いう 問題 が あった ん でしょう	平なるにどういう問題があったんでしょう
2025-09-02T14:17:39.182Z	ja-jp	a7750334-132e-4739-aa59-672cc207e228	9ee6ad21-b7e7-402c-b7f4-b9525d01519e_0.wav	高齢者 シェア ハウス	高齢者シェアハウス
2025-09-02T15:14:03.62Z	ja-jp	c3285182-c2a0-4c15-8d37-c2f3eb331c57	fdf4d334-21b4-4540-8a9c-c72cd11e10ab_0.wav	痛み 止め も あまり 使い たく あり ませ ん	痛み止めもあまり使いたくありません
2025-09-02T15:12:22.246Z	ja-jp	dd108c7b-216d-4810-8f30-0fff4f2f2c81	a1f67d16-5877-4f51-a91a-ab6f9873e83a_0.wav	たつの も 横 に なる の も 座る の も 痛い です	たつのも横になるのも座るのも痛いです
2025-09-05T23:26:40.848Z	ja-jp	ecf213eb-579f-456b-89ca-c18d1b75fcd7	b3180d32-dcb5-428c-9b90-8857a0e2907e_0.wav	なん だっけ ぎっくり腰	なんだっけぎっくり腰
2025-09-03T08:58:21.065Z	ja-jp	ac2f48a6-7415-4299-8f81-ab14fd064d11	40a900c5-4ed3-464d-920d-69d4213bc709_0.wav	鳥 の 一鶴 屋島店 オープン	鳥の一鶴屋島店オープン
